Campaign name,Ad set name,Ad name,day,Cost,Reach,Impressions,Frequency,Link clicks,Website purchases,Purchase conversion value,Website adds to cart,Landing page views,Video watches at 100%,Website checkouts initiated,"CPM (cost per 1,000 impressions)",CTR (link click-through rate),CPC (cost per link click),ROI,客单价 (USD),转化率,ATC Rate,Cost per add to cart,Cost per landing page view,Cost per purchase,Reporting starts,Reporting ends,Currency
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-10,1.53,163,179,1.1,7,,,,1,,,8.547486034,0.03910614525,0.2185714286,0,#DIV/0!,0,0,#DIV/0!,1.53,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-11,2.35,285,308,1.08,17,,,,1,,,7.62987013,0.05519480519,0.1382352941,0,#DIV/0!,0,0,#DIV/0!,2.35,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-12,2.29,237,266,1.12,18,,,,3,,,8.609022556,0.06766917293,0.1272222222,0,#DIV/0!,0,0,#DIV/0!,0.7633333333,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-13,1.16,142,145,1.02,9,,,,1,,,8,0.06206896552,0.1288888889,0,#DIV/0!,0,0,#DIV/0!,1.16,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-BEST_HUNTING_EBIKE,2026-01-10,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-BEST_HUNTING_EBIKE,2026-01-13,0.37,57,60,1.05,3,,,,,,,6.166666667,0.05,0.1233333333,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-HUNT_STRONG,2026-01-10,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-HUNT_STRONG,2026-01-13,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-STEALTH_HUNTING_E-BIKE,2026-01-10,0.05,2,2,1,,,,,,,,25,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/1-N2X-Image-Standard-Scenario-STEALTH_HUNTING_E-BIKE,2026-01-13,0.03,2,2,1,,,,,,,,15,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-AN_AW,2026-01-07,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-AN_AW,2026-01-11,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-07,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-10,0.01,2,2,1,,,,,,,,5,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-11,0.03,4,4,1,1,,,,,,,7.5,0.25,0.03,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-12,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle,25/10/14-N2-Image-Standard-Scenario-WATER_RESISTANT.,2026-01-13,0.03,4,5,1.25,,,,,,,,6,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/6/18-Nomad Series-Image-Standard-Render-All-Terrain-Blue,2026-01-08,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/6/18-Nomad Series-Image-Standard-Render-All-Terrain-Blue,2026-01-13,0.02,3,3,1,,,,,,,,6.666666667,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-07,10.5,1617,1708,1.06,55,,,,26,,,6.147540984,0.03220140515,0.1909090909,0,#DIV/0!,0,0,#DIV/0!,0.4038461538,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-08,10.15,1370,1434,1.05,65,,,1,29,,,7.078103208,0.04532775453,0.1561538462,0,#DIV/0!,0,0.01538461538,10.15,0.35,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-09,9.84,1314,1394,1.06,52,,,,19,,,7.058823529,0.03730272597,0.1892307692,0,#DIV/0!,0,0,#DIV/0!,0.5178947368,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-10,7.53,963,1012,1.05,41,,,,17,,,7.440711462,0.04051383399,0.1836585366,0,#DIV/0!,0,0,#DIV/0!,0.4429411765,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-11,7.42,1059,1112,1.05,45,,,,10,,,6.672661871,0.0404676259,0.1648888889,0,#DIV/0!,0,0,#DIV/0!,0.742,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-12,6.63,884,935,1.06,42,,,1,16,,,7.090909091,0.0449197861,0.1578571429,0,#DIV/0!,0,0.02380952381,6.63,0.414375,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-13,7.13,1068,1128,1.06,44,,,,18,,,6.320921986,0.0390070922,0.1620454545,0,#DIV/0!,0,0,#DIV/0!,0.3961111111,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/8/14-what's an Ebike-Image-Standard-Render-Built_for_any_terrain,2026-01-10,0.04,3,3,1,1,,,,,,,13.33333333,0.3333333333,0.04,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/8/14-what's an Ebike-Image-Standard-Render-Built_for_any_terrain,2026-01-11,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Bicycle_250924_控制预算,25/8/14-what's an Ebike-Image-Standard-Render-Built_for_any_terrain,2026-01-13,0.02,5,5,1,,,,,,,,4,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-07,9.34,1326,1393,1.05,48,,,,21,,,6.704953338,0.03445800431,0.1945833333,0,#DIV/0!,0,0,#DIV/0!,0.4447619048,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-08,9.74,1119,1191,1.06,42,,,,15,,,8.178001679,0.03526448363,0.2319047619,0,#DIV/0!,0,0,#DIV/0!,0.6493333333,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-09,8.66,1085,1132,1.04,40,,,,6,,,7.650176678,0.03533568905,0.2165,0,#DIV/0!,0,0,#DIV/0!,1.443333333,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-10,6.7,847,882,1.04,41,,,,14,,,7.596371882,0.04648526077,0.1634146341,0,#DIV/0!,0,0,#DIV/0!,0.4785714286,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-11,7.42,1028,1091,1.06,44,,,,11,,,6.801099908,0.0403299725,0.1686363636,0,#DIV/0!,0,0,#DIV/0!,0.6745454545,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-12,6.31,747,821,1.1,43,,,,15,,,7.685749086,0.05237515225,0.146744186,0,#DIV/0!,0,0,#DIV/0!,0.4206666667,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1000LBS_TOWING_STRENGTH,2026-01-13,6.39,826,864,1.05,44,,,1,9,,,7.395833333,0.05092592593,0.1452272727,0,#DIV/0!,0,0.02272727273,6.39,0.71,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-07,0.22,24,24,1,2,,,,,,,9.166666667,0.08333333333,0.11,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-08,0.15,18,18,1,1,,,,2,,,8.333333333,0.05555555556,0.15,0,#DIV/0!,0,0,#DIV/0!,0.075,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-10,0.02,2,3,1.5,,,,,,,,6.666666667,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-1400W_BUILT,2026-01-13,0.09,15,15,1,1,,,,,,,6,0.06666666667,0.09,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-BEST_HUNTING_EBIKE,2026-01-09,0.03,7,7,1,,,,,,,,4.285714286,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-BEST_HUNTING_EBIKE,2026-01-10,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-BEST_HUNTING_EBIKE,2026-01-11,0.03,4,4,1,,,,,,,,7.5,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-HUNT_STRONG,2026-01-11,0,1,1,1,,,,,,,,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-STEALTH_HUNTING_E-BIKE,2026-01-10,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-STEALTH_HUNTING_E-BIKE,2026-01-11,0.02,2,2,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-STEALTH_HUNTING_E-BIKE,2026-01-13,0.01,2,2,1,,,,,,,,5,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/1-N2X-Image-Standard-Scenario-THE_WILDEST_TERRAIN,2026-01-11,0.01,1,1,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-07,0.88,83,93,1.12,3,,,,,,,9.462365591,0.03225806452,0.2933333333,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-08,0.7,72,78,1.08,4,,,,,,,8.974358974,0.05128205128,0.175,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-09,0.9,82,94,1.15,4,,,,,,,9.574468085,0.04255319149,0.225,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-10,0.48,50,54,1.08,2,,,,1,,,8.888888889,0.03703703704,0.24,0,#DIV/0!,0,0,#DIV/0!,0.48,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-11,0.08,17,18,1.06,1,,,,,,,4.444444444,0.05555555556,0.08,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-12,0.5,63,69,1.1,2,,,,,,,7.246376812,0.02898550725,0.25,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting,25/10/14-N2-Image-Standard-Scenario-JUST_RIDE,2026-01-13,0.51,58,60,1.03,1,,,,,,,8.5,0.01666666667,0.51,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-07,10.53,1707,1751,1.03,57,,,,37,,,6.013706453,0.03255282696,0.1847368421,0,#DIV/0!,0,0,#DIV/0!,0.2845945946,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-08,10.3,1305,1410,1.08,47,,,,11,,,7.304964539,0.03333333333,0.2191489362,0,#DIV/0!,0,0,#DIV/0!,0.9363636364,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-09,9.81,1299,1346,1.04,48,,,1,14,,,7.288261516,0.03566121842,0.204375,0,#DIV/0!,0,0.02083333333,9.81,0.7007142857,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-10,7.46,950,1021,1.07,38,,,1,13,,,7.306562194,0.03721841332,0.1963157895,0,#DIV/0!,0,0.02631578947,7.46,0.5738461538,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-11,7.57,1014,1135,1.12,44,,,,17,,,6.669603524,0.03876651982,0.1720454545,0,#DIV/0!,0,0,#DIV/0!,0.4452941176,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-12,6.69,983,1058,1.08,33,,,1,6,,,6.323251418,0.03119092628,0.2027272727,0,#DIV/0!,0,0.0303030303,6.69,1.115,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/7/4-N2X-Image-Standard-Scenario-Max Payload,2026-01-13,7.52,1064,1108,1.04,46,,,2,19,,,6.78700361,0.04151624549,0.1634782609,0,#DIV/0!,0,0.04347826087,3.76,0.3957894737,#DIV/0!,,,
GOC-Meta-Nomad_2Nomad_2X-Lifecycle-IG-CPA-Nomad Series_Image_TR_Pillar_Page_fat tire ebike_专项预算-Prospecting-CS-TR-20250903-,Hunting_250924_控制预算,25/8/14-what's an Ebike-Image-Standard-Render-Built_for_any_terrain,2026-01-09,0.04,4,4,1,,,,,,,,10,0,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,
